web_scraper_order,web_scraper_start_url,data
"1774426831-1917","https://musicbrainz.org/genres","technical thrash metal"
"1774426831-1918","https://musicbrainz.org/genres","techno"
"1774426831-1919","https://musicbrainz.org/genres","techno bass"
"1774426831-1920","https://musicbrainz.org/genres","techno kayō"
"1774426831-1921","https://musicbrainz.org/genres","technobanda"
"1774426831-1922","https://musicbrainz.org/genres","technoid"
"1774426831-1923","https://musicbrainz.org/genres","techstep"
"1774426831-1924","https://musicbrainz.org/genres","tecnobrega"
"1774426831-1925","https://musicbrainz.org/genres","tecnofunk"
"1774426831-1926","https://musicbrainz.org/genres","tecnomerengue"
"1774426831-1927","https://musicbrainz.org/genres","tecnorumba"
"1774426831-1928","https://musicbrainz.org/genres","teen pop"
"1774426831-1929","https://musicbrainz.org/genres","tejano"
"1774426831-1930","https://musicbrainz.org/genres","tembang cianjuran"
"1774426831-1931","https://musicbrainz.org/genres","terror plugg"
"1774426831-1932","https://musicbrainz.org/genres","terrorcore"
"1774426831-1933","https://musicbrainz.org/genres","tex-mex"
"1774426831-1934","https://musicbrainz.org/genres","texas blues"
"1774426831-1935","https://musicbrainz.org/genres","texas country"
"1774426831-1936","https://musicbrainz.org/genres","thai classical"
"1774426831-1937","https://musicbrainz.org/genres","thall"
"1774426831-1938","https://musicbrainz.org/genres","theme and variations"
"1774426831-1939","https://musicbrainz.org/genres","third stream"
"1774426831-1940","https://musicbrainz.org/genres","third wave ska"
"1774426831-1941","https://musicbrainz.org/genres","thrash metal"
"1774426831-1942","https://musicbrainz.org/genres","thrashcore"
"1774426831-1943","https://musicbrainz.org/genres","thumri"
"1774426831-1944","https://musicbrainz.org/genres","tibetan buddhist chant"
"1774426831-1945","https://musicbrainz.org/genres","tiento"
"1774426831-1946","https://musicbrainz.org/genres","timba"
"1774426831-1947","https://musicbrainz.org/genres","timbila"
"1774426831-1948","https://musicbrainz.org/genres","tin pan alley"
"1774426831-1949","https://musicbrainz.org/genres","tivaner inngernerlu"
"1774426831-1950","https://musicbrainz.org/genres","tizita"
"1774426831-1951","https://musicbrainz.org/genres","toada de boi"
"1774426831-1952","https://musicbrainz.org/genres","toccata"
"1774426831-1953","https://musicbrainz.org/genres","tonada asturiana"
"1774426831-1954","https://musicbrainz.org/genres","tonada potosina"
"1774426831-1955","https://musicbrainz.org/genres","tonadilla"
"1774426831-1956","https://musicbrainz.org/genres","tondero"
"1774426831-1957","https://musicbrainz.org/genres","tontipop"
"1774426831-1958","https://musicbrainz.org/genres","totalism"
"1774426831-1959","https://musicbrainz.org/genres","township bubblegum"
"1774426831-1960","https://musicbrainz.org/genres","township jive"
"1774426831-1961","https://musicbrainz.org/genres","toypop"
"1774426831-1962","https://musicbrainz.org/genres","toytown pop"
"1774426831-1963","https://musicbrainz.org/genres","tradi-moderne congolais"
"1774426831-1964","https://musicbrainz.org/genres","tradi-moderne ivoirien"
"1774426831-1965","https://musicbrainz.org/genres","traditional black gospel"
"1774426831-1966","https://musicbrainz.org/genres","traditional bluegrass"
"1774426831-1967","https://musicbrainz.org/genres","traditional country"
"1774426831-1968","https://musicbrainz.org/genres","traditional doom metal"
"1774426831-1969","https://musicbrainz.org/genres","traditional pop"
"1774426831-1970","https://musicbrainz.org/genres","tragédie en musique"
"1774426831-1971","https://musicbrainz.org/genres","trallalero"
"1774426831-1972","https://musicbrainz.org/genres","trampská hudba"
"1774426831-1973","https://musicbrainz.org/genres","trance"
"1774426831-1974","https://musicbrainz.org/genres","trance metal"
"1774426831-1975","https://musicbrainz.org/genres","trancestep"
"1774426831-1976","https://musicbrainz.org/genres","trap"
"1774426831-1977","https://musicbrainz.org/genres","trap dancehall"
"1774426831-1978","https://musicbrainz.org/genres","trap edm"
"1774426831-1979","https://musicbrainz.org/genres","trap latino"
"1774426831-1980","https://musicbrainz.org/genres","trap metal"
"1774426831-1981","https://musicbrainz.org/genres","trap shaabi"
"1774426831-1982","https://musicbrainz.org/genres","trap soul"
"1774426831-1983","https://musicbrainz.org/genres","trapfunk"
"1774426831-1984","https://musicbrainz.org/genres","tread"
"1774426831-1985","https://musicbrainz.org/genres","tribal ambient"
"1774426831-1986","https://musicbrainz.org/genres","tribal guarachero"
"1774426831-1987","https://musicbrainz.org/genres","tribal house"
"1774426831-1988","https://musicbrainz.org/genres","trikitixa"
"1774426831-1989","https://musicbrainz.org/genres","trip hop"
"1774426831-1990","https://musicbrainz.org/genres","troparion"
"1774426831-1991","https://musicbrainz.org/genres","tropical house"
"1774426831-1992","https://musicbrainz.org/genres","tropical rock"
"1774426831-1993","https://musicbrainz.org/genres","tropicália"
"1774426831-1994","https://musicbrainz.org/genres","tropicanibalismo"
"1774426831-1995","https://musicbrainz.org/genres","tropipop"
"1774426831-1996","https://musicbrainz.org/genres","trot"
"1774426831-1997","https://musicbrainz.org/genres","trova"
"1774426831-1998","https://musicbrainz.org/genres","trova yucateca"
"1774426831-1999","https://musicbrainz.org/genres","truck driving country"
"1774426831-2000","https://musicbrainz.org/genres","tsapiky"
"1774426831-2001","https://musicbrainz.org/genres","tsonga disco"
"1774426831-2002","https://musicbrainz.org/genres","tsugaru-jamisen"
"1774426831-2003","https://musicbrainz.org/genres","tumba"
"1774426831-2004","https://musicbrainz.org/genres","tumba francesa"
"1774426831-2005","https://musicbrainz.org/genres","tumbélé"
"1774426831-2006","https://musicbrainz.org/genres","turbo-folk"
"1774426831-2007","https://musicbrainz.org/genres","turkish classical"
"1774426831-2008","https://musicbrainz.org/genres","turkish folk"
"1774426831-2009","https://musicbrainz.org/genres","turkish pop"
"1774426831-2010","https://musicbrainz.org/genres","turntablism"
"1774426831-2011","https://musicbrainz.org/genres","twee pop"
"1774426831-2012","https://musicbrainz.org/genres","twerk"
"1774426831-2013","https://musicbrainz.org/genres","twoubadou"
"1774426831-2014","https://musicbrainz.org/genres","uaajeerneq"
"1774426831-2015","https://musicbrainz.org/genres","udigrudi"
"1774426831-2016","https://musicbrainz.org/genres","uk drill"
"1774426831-2017","https://musicbrainz.org/genres","uk funky"
"1774426831-2018","https://musicbrainz.org/genres","uk garage"
"1774426831-2019","https://musicbrainz.org/genres","uk hardcore"
"1774426831-2020","https://musicbrainz.org/genres","uk jackin"
"1774426831-2021","https://musicbrainz.org/genres","uk street soul"
"1774426831-2022","https://musicbrainz.org/genres","uk82"
"1774426831-2023","https://musicbrainz.org/genres","unakesa"
"1774426831-2024","https://musicbrainz.org/genres","underground hip hop"
"1774426831-2025","https://musicbrainz.org/genres","unyago"
"1774426831-2026","https://musicbrainz.org/genres","upopo"
"1774426831-2027","https://musicbrainz.org/genres","uptempo hardcore"
"1774426831-2028","https://musicbrainz.org/genres","urban contemporary gospel"
"1774426831-2029","https://musicbrainz.org/genres","urban cowboy"
"1774426831-2030","https://musicbrainz.org/genres","urtiin duu"
"1774426831-2031","https://musicbrainz.org/genres","urumi melam"
"1774426831-2032","https://musicbrainz.org/genres","us power metal"
"1774426831-2033","https://musicbrainz.org/genres","utopian virtual"
"1774426831-2034","https://musicbrainz.org/genres","uyghur muqam"
"1774426831-2035","https://musicbrainz.org/genres","uzun hava"
"1774426831-2036","https://musicbrainz.org/genres","v-pop"
"1774426831-2037","https://musicbrainz.org/genres","vaigat"
"1774426831-2038","https://musicbrainz.org/genres","vallenato"
"1774426831-2039","https://musicbrainz.org/genres","vals criollo"
"1774426831-2040","https://musicbrainz.org/genres","vals venezolano"
"1774426831-2041","https://musicbrainz.org/genres","valsa brasileira"
"1774426831-2042","https://musicbrainz.org/genres","vanera"
"1774426831-2043","https://musicbrainz.org/genres","vapornoise"
"1774426831-2044","https://musicbrainz.org/genres","vaportrap"
"1774426831-2045","https://musicbrainz.org/genres","vaporwave"
"1774426831-2046","https://musicbrainz.org/genres","vaudeville"
"1774426831-2047","https://musicbrainz.org/genres","vaudeville blues"
"1774426831-2048","https://musicbrainz.org/genres","vedic chant"
"1774426831-2049","https://musicbrainz.org/genres","verbunkos"
"1774426831-2050","https://musicbrainz.org/genres","verismo"
"1774426831-2051","https://musicbrainz.org/genres","vietnamese bolero"
"1774426831-2052","https://musicbrainz.org/genres","vietnamese classical"
"1774426831-2053","https://musicbrainz.org/genres","viking metal"
"1774426831-2054","https://musicbrainz.org/genres","viking rock"
"1774426831-2055","https://musicbrainz.org/genres","villancico"
"1774426831-2056","https://musicbrainz.org/genres","vinahouse"
"1774426831-2057","https://musicbrainz.org/genres","visa"
"1774426831-2058","https://musicbrainz.org/genres","visual kei"
"1774426831-2059","https://musicbrainz.org/genres","vocal house"
"1774426831-2060","https://musicbrainz.org/genres","vocal jazz"
"1774426831-2061","https://musicbrainz.org/genres","vocal surf"
"1774426831-2062","https://musicbrainz.org/genres","vocal trance"
"1774426831-2063","https://musicbrainz.org/genres","vocalese"
"1774426831-2064","https://musicbrainz.org/genres","volkstümliche musik"
"1774426831-2065","https://musicbrainz.org/genres","vude"
"1774426831-2066","https://musicbrainz.org/genres","wa euro"
"1774426831-2067","https://musicbrainz.org/genres","waka"
"1774426831-2068","https://musicbrainz.org/genres","waltz"
"1774426831-2069","https://musicbrainz.org/genres","wangga"
"1774426831-2070","https://musicbrainz.org/genres","war metal"
"1774426831-2071","https://musicbrainz.org/genres","wassoulou"
"1774426831-2072","https://musicbrainz.org/genres","waulking song"
"1774426831-2073","https://musicbrainz.org/genres","wave"
"1774426831-2074","https://musicbrainz.org/genres","weightless"
"1774426831-2075","https://musicbrainz.org/genres","west coast breaks"
"1774426831-2076","https://musicbrainz.org/genres","west coast hip hop"
"1774426831-2077","https://musicbrainz.org/genres","west coast swing"
"1774426831-2078","https://musicbrainz.org/genres","western"
"1774426831-2079","https://musicbrainz.org/genres","western classical"
"1774426831-2080","https://musicbrainz.org/genres","western swing"
"1774426831-2081","https://musicbrainz.org/genres","whale song"
"1774426831-2082","https://musicbrainz.org/genres","whistling"
"1774426831-2083","https://musicbrainz.org/genres","white voice"
"1774426831-2084","https://musicbrainz.org/genres","winter synth"
"1774426831-2085","https://musicbrainz.org/genres","witch house"
"1774426831-2086","https://musicbrainz.org/genres","wong shadow"
"1774426831-2087","https://musicbrainz.org/genres","wonky"
"1774426831-2088","https://musicbrainz.org/genres","wonky techno"
"1774426831-2089","https://musicbrainz.org/genres","work song"
"1774426831-2090","https://musicbrainz.org/genres","world fusion"
"1774426831-2091","https://musicbrainz.org/genres","worldbeat"
"1774426831-2092","https://musicbrainz.org/genres","wyrd folk"
"1774426831-2093","https://musicbrainz.org/genres","xẩm"
"1774426831-2094","https://musicbrainz.org/genres","xaxado"
"1774426831-2095","https://musicbrainz.org/genres","xian psych"
"1774426831-2096","https://musicbrainz.org/genres","xote"
"1774426831-2097","https://musicbrainz.org/genres","xuc"
"1774426831-2098","https://musicbrainz.org/genres","yacht rock"
"1774426831-2099","https://musicbrainz.org/genres","yakousei"
"1774426831-2100","https://musicbrainz.org/genres","yangzhou opera"
"1774426831-2101","https://musicbrainz.org/genres","yaraví"
"1774426831-2102","https://musicbrainz.org/genres","yayue"
"1774426831-2103","https://musicbrainz.org/genres","yé-yé"
"1774426831-2104","https://musicbrainz.org/genres","yodeling"
"1774426831-2105","https://musicbrainz.org/genres","ytpmv"
"1774426831-2106","https://musicbrainz.org/genres","yu-mex"
"1774426831-2107","https://musicbrainz.org/genres","yue opera"
"1774426831-2108","https://musicbrainz.org/genres","yukar"
"1774426831-2109","https://musicbrainz.org/genres","zamacueca"
"1774426831-2110","https://musicbrainz.org/genres","zamba"
"1774426831-2111","https://musicbrainz.org/genres","zamrock"
"1774426831-2112","https://musicbrainz.org/genres","zarzuela"
"1774426831-2113","https://musicbrainz.org/genres","zarzuela barroca"
"1774426831-2114","https://musicbrainz.org/genres","zeitoper"
"1774426831-2115","https://musicbrainz.org/genres","zema"
"1774426831-2116","https://musicbrainz.org/genres","zenonesque"
"1774426831-2117","https://musicbrainz.org/genres","zess"
"1774426831-2118","https://musicbrainz.org/genres","zeuhl"
"1774426831-2119","https://musicbrainz.org/genres","zeybek"
"1774426831-2120","https://musicbrainz.org/genres","zhongguo feng"
"1774426831-2121","https://musicbrainz.org/genres","ziglibithy"
"1774426831-2122","https://musicbrainz.org/genres","zinli"
"1774426831-2123","https://musicbrainz.org/genres","znamenny chant"
"1774426831-2124","https://musicbrainz.org/genres","zoblazo"
"1774426831-2125","https://musicbrainz.org/genres","zohioliin duu"
"1774426831-2126","https://musicbrainz.org/genres","zolo"
"1774426831-2127","https://musicbrainz.org/genres","zouglou"
"1774426831-2128","https://musicbrainz.org/genres","zouk"
"1774426831-2129","https://musicbrainz.org/genres","zouk love"
"1774426831-2130","https://musicbrainz.org/genres","zydeco"
